,Holder_ID,Age,Holder_Sex,District,City_Code,Race1,Race1_Hybrid,Race2,Race2_Hybrid,Race,Dog_Birth_Year,Dog_sex,Dog_Color
4139,125261,41-50,w,11,111,Malteser,,,,K,2014,w,weiss
4140,125277,61-70,w,7,72,Malteser,,Havaneser,,K,2014,m,schwarz/weiss
4141,125279,21-30,w,1,11,Bichon,,Yorkshire Terrier,,K,2007,m,tricolor
4142,125294,31-40,w,12,123,Labrador Retriever,,,,I,2014,w,schwarz
4143,125305,21-30,w,3,33,Shiba Inu,,,,K,2011,m,hellbraun
4144,125309,21-30,w,8,81,Yorkshire Terrier,,,,K,2014,m,steelblue
4145,125311,31-40,w,12,122,Bolonka Zwetna,,,,K,2014,m,schwarz/braun
4146,125328,41-50,m,3,31,Jack Russel Terrier,,,,K,2014,w,tricolor
4147,125328,41-50,m,3,31,Jack Russel Terrier,,,,K,2010,m,weiss
4148,125330,51-60,w,10,101,Malteser,,,,K,2014,w,weiss
4149,125332,41-50,m,5,51,Chihuahua,,,,K,2014,w,weiss/beige
4150,125334,41-50,m,9,92,Golden Retriever,,,,I,2014,w,blondfarben
4151,125338,31-40,w,12,122,Chihuahua,,,,K,2014,m,beige/weiss
4152,125339,21-30,w,11,111,Chihuahua,,,,K,2014,m,weiss/beige
4153,125348,41-50,m,4,42,Malteser,,,,K,2014,w,weiss
4154,125350,41-50,m,8,83,Pekingese,,,,K,2014,m,weiss
4155,125358,31-40,w,9,92,Deutscher Schäfer,Mischling,,,I,2014,w,braun
4156,125364,41-50,w,11,111,Berger des Pyrenées,,Malinois,,I,2010,m,dunkelbraun
4157,125370,41-50,w,11,119,Malteser,,,,K,2006,w,weiss
4158,125379,51-60,w,9,91,Zwergpudel,,,,K,2013,w,schwarz
4159,125379,51-60,w,9,91,Zwergpudel,,,,K,2002,m,schwarz/weiss
4160,125399,41-50,m,12,123,Rottweiler,,,,I,2014,m,schwarz
4161,125400,41-50,w,5,51,Epagneul Breton (Bretonischer Vorstehhund),,Setter,,I,2008,w,weiss/rot
4162,125408,21-30,w,11,111,Chihuahua,,,,K,2013,m,braun
4163,125409,21-30,m,4,42,Mops,,,,K,2013,m,schwarz
4164,125467,21-30,m,11,111,Labrador Retriever,Mischling,,,I,2016,w,schwarz
4165,125469,41-50,w,12,122,Mischling klein,,,,K,2014,m,tricolor
4166,125470,21-30,w,10,101,Zwergspitz,,,,K,2014,m,orange
4167,125471,71-80,w,6,61,Welsh Terrier,,,,K,2008,m,black/tan
4168,125472,51-60,w,11,119,Mischling klein,,,,K,2012,m,hellbraun
4169,125502,51-60,w,7,74,Labrador Retriever,,,,I,2019,m,gelb
4170,125532,51-60,m,3,34,Beagle,,,,K,2011,m,tricolor
4171,125539,71-80,w,10,101,West Highland White Terrier,,,,K,2017,w,weiss
4172,125568,51-60,w,7,72,Havaneser,,,,K,2014,w,schwarz
4173,125575,31-40,w,11,115,Boxer,,,,I,2009,w,fawn
4174,125587,41-50,w,11,119,Mischling klein,,,,K,2007,w,schwarz/weiss
4175,125587,41-50,w,11,119,Mischling klein,,,,K,2006,w,weiss
4176,125589,51-60,w,11,119,Zwergpinscher,,Rehpinscher,,K,2010,w,braun
4177,125605,31-40,w,11,111,Chihuahua,,,,K,2009,w,braun/weiss
4178,125610,21-30,w,9,91,Deutscher Kleinspitz,,,,K,2014,m,schwarz/grau
4179,125611,21-30,w,7,74,Zwergschnauzer,,,,K,2011,m,schwarz
4180,125618,41-50,w,3,34,Malteser,,,,K,2014,m,weiss
4181,125622,21-30,m,11,111,Mischling klein,,,,K,2014,w,weiss
4182,125626,31-40,m,6,63,Berner Sennenhund,,Appenzeller Sennenhund,,I,2013,m,tricolor
4183,125628,41-50,w,7,74,Labrador Retriever,,,,I,2019,m,schwarz
4184,125633,61-70,w,7,71,Zwergdackel,,,,K,2004,m,saufarben
4185,125641,21-30,w,11,119,Mops,,,,K,2009,m,beige
4186,125643,31-40,w,6,61,Yorkshire Terrier,,,,K,2018,w,blue/tan
4187,125644,51-60,w,7,73,Jack Russel Terrier,,,,K,2017,m,tricolor
4188,125649,61-70,m,9,92,Schäfer,,Labrador Retriever,,I,2005,m,beige gestromt
4189,125651,71-80,w,7,72,Podenco,,,,I,2009,w,braun
4190,125656,51-60,w,11,115,Welsh Terrier,,,,K,2015,w,black/tan
4191,125668,41-50,w,9,92,Mischling klein,,,,K,2008,m,hellbraun/weiss
4192,125670,41-50,m,3,31,Boston Terrier,,,,K,2011,m,braun/weiss
4193,125672,21-30,w,4,44,Malteser,,,,K,2014,w,weiss
4194,125676,51-60,w,2,21,Rhodesian Ridgeback,,,,I,2015,w,hellbraun
4195,125677,51-60,w,7,73,Mischling klein,,,,K,2007,m,grau/braun
4196,125689,61-70,w,7,74,Mittelpudel,,,,K,2014,m,schwarz
4197,125693,31-40,w,3,31,Mischling klein,,,,K,2013,w,schwarz
4198,125728,31-40,w,3,34,Chihuahua,,,,K,2005,m,braun
4199,125728,31-40,w,3,34,Chihuahua,,,,K,2010,m,braun/weiss
4200,125729,41-50,m,12,123,Zwergschnauzer,,,,K,2014,m,schwarz/silber
4201,125738,51-60,w,10,102,Chihuahua,,,,K,2017,m,braun
4202,125740,31-40,w,12,123,Mischling klein,,,,K,2010,w,tricolor
4203,125749,41-50,w,2,24,Barbet,,,,I,2014,m,schwarz/weiss
4204,125752,61-70,m,11,119,Malteser,,,,K,2014,m,weiss
4205,125775,51-60,m,2,24,Yorkshire Terrier,,,,K,2017,w,schwarz/braun
4206,125775,51-60,m,2,24,Yorkshire Terrier,,,,K,2009,m,black/tan
4207,125776,61-70,w,2,24,Yorkshire Terrier,,,,K,2014,w,black/tan
4208,125776,61-70,w,2,24,Yorkshire Terrier,,,,K,2015,m,schwarz/braun
4209,125782,51-60,w,8,83,Border Terrier,,,,K,2008,w,braun
4210,125783,21-30,m,12,121,Rottweiler,Mischling,,,I,2014,m,schwarz/braun
4211,125784,51-60,m,5,51,Lagotto Romagnolo,,,,I,2014,w,braun/grau
4212,125785,51-60,w,7,74,Cavalier King Charles Spaniel,,,,K,2014,m,black/tan
4213,125794,61-70,w,2,24,Labrador Retriever,,,,I,2014,m,schwarz
4214,125798,51-60,w,8,82,Havaneser,,,,K,2011,m,weiss/schwarz
4215,125808,61-70,m,7,72,Englische Bulldogge,,,,I,2014,w,braun/weiss
4216,125809,71-80,w,9,91,Canaan Dog,,,,I,2018,w,creme
4217,125820,31-40,m,8,81,Französische Bulldogge,,,,K,2014,m,beige
4218,125824,31-40,w,4,42,Mops,,,,K,2014,m,beige/schwarz
4219,125825,51-60,m,7,72,Weimaraner,,,,I,2009,m,grau
4220,125832,51-60,w,7,71,Bolonka Zwetna,,,,K,2009,w,schwarz
4221,125836,51-60,w,11,111,Continental Bulldog,,,,I,2018,m,rot/weiss
4222,125862,41-50,w,12,121,Chihuahua,,Shih Tzu,,K,2016,m,weiss/schwarz
4223,125862,41-50,w,12,121,Chihuahua,,,,K,2014,m,schwarz
4224,125870,21-30,m,2,21,Jack Russel Terrier,,,,K,2009,w,tricolor
4225,125877,71-80,w,7,71,English Cocker Spaniel,,,,K,2015,m,schwarz/loh
4226,125884,41-50,m,9,92,Weimaraner,,,,I,2014,m,grau/silber
4227,125889,71-80,w,7,74,Chihuahua,,,,K,2007,m,rot/braun
4228,125898,41-50,w,11,119,Bolonka Zwetna,,,,K,2014,m,weiss/beige
4229,125902,41-50,w,2,24,Golden Retriever,,,,I,2015,w,golden
4230,125912,51-60,w,1,11,Yorkshire Terrier,,Biewer Yorkshire Terrier,,K,2014,m,schwarz/braun
4231,125924,31-40,w,11,119,Chihuahua,,,,K,2009,w,beige
4232,125933,41-50,w,2,23,Magyar Viszla,,,,I,2010,w,hellbraun
4233,125937,51-60,m,6,63,Transylvanischer Laufhund,,,,I,2014,m,schwarz/braun
4234,125970,51-60,m,11,119,Zwergspitz,,Pomeranian,,K,2014,m,weiss
4235,125974,41-50,w,11,115,Schnauzer,,,,I,2006,m,pfeffer/salz
4236,125995,71-80,m,10,101,Shih Tzu,,,,K,2017,m,schwarz/grau
4237,125997,21-30,m,9,92,Englische Bulldogge,,,,I,2014,m,weiss
4238,126008,41-50,w,7,74,Flat Coated Retriever,,,,I,2010,w,schwarz
4239,126020,61-70,w,6,63,Welsh Corgi,Mischling,,,K,2012,m,weizen
4240,126027,51-60,w,6,61,Ratero,Mischling,,,K,2004,m,schwarz/weiss
4241,126037,31-40,w,11,111,Cocker Spaniel,,,,K,2018,w,blondfarben
4242,126047,31-40,w,6,63,Border Collie,,,,I,2005,w,blue/merle
4243,126048,41-50,w,7,72,Chihuahua,,,,K,2006,w,braun
4244,126054,51-60,w,3,34,Jack Russel Terrier,,,,K,2007,m,tricolor
4245,126116,61-70,w,8,83,Dachshund,,,,K,2009,m,saufarben
4246,126121,51-60,m,3,34,Berner Sennenhund,,,,I,2019,m,schwarz/braun/weiss
4247,126122,61-70,w,10,101,Yorkshire Terrier,,,,K,2015,m,braun/schwarz
4248,126125,41-50,m,4,44,Chihuahua,,,,K,2016,m,choco
4249,126131,41-50,w,8,81,Zwergdachshund,,,,K,2015,m,saufarben
4250,126190,31-40,m,11,111,Dogo Argentino,,,,I,2015,m,weiss
4251,126212,21-30,w,12,122,Malteser,,,,K,2011,m,weiss
4252,126226,31-40,w,10,101,Italienisches Windspiel,,,,K,2015,m,grau
4253,126230,41-50,w,11,119,Labrador Retriever,,,,I,2011,m,schwarz
4254,126235,31-40,w,10,101,Parson Jack Russell Terrier,,,,K,2015,w,weiss/braun/schwarz
4255,126245,21-30,m,2,23,Jack Russel Terrier,Mischling,,,K,2011,m,weiss/braun
4256,126250,21-30,m,2,23,Mischling gross,,,,I,2014,m,schwarz/weiss
4257,126251,51-60,w,4,42,Malteser,,,,K,2014,w,weiss
4258,126252,31-40,w,9,92,Chihuahua,,,,K,2010,w,rot/weiss
4259,126253,41-50,m,9,91,Dachshund,,,,K,2015,m,schwarz/rot
4260,126255,51-60,m,11,119,Yorkshire Terrier,,,,K,2015,w,black/tan
4261,126260,41-50,w,9,91,Mischling gross,,,,I,2019,w,blondfarben
4262,126271,71-80,w,10,101,Mischling klein,,,,K,2004,m,weiss/rot
4263,126303,71-80,w,4,41,Malteser,,,,K,2015,w,weiss
4264,126310,41-50,w,9,92,Mischling klein,,,,K,2010,m,schwarz/weiss
4265,126338,71-80,m,9,92,Havaneser,,,,K,2015,m,tricolor
4266,126340,51-60,w,11,115,Sibirischer Husky,,,,I,2013,w,braun/weiss
4267,126344,41-50,m,8,82,Schäfer,Mischling,,,I,2013,m,braun/schwarz
4268,126386,51-60,w,9,91,Zwergpudel,,,,K,2014,w,schwarz
4269,126390,81-90,w,2,21,Yorkshire Terrier,,,,K,2018,m,schwarz/grau
4270,126393,41-50,m,3,31,Podenco,Mischling,,,I,2008,w,braun
4271,126396,31-40,w,2,24,Mischling gross,,,,I,2006,m,rot/braun
4272,126403,31-40,m,6,63,Beagle,,,,K,2015,w,tricolor
4273,126405,21-30,w,5,52,Chihuahua,,,,K,2010,m,weiss
4274,126407,51-60,m,6,61,Mischling klein,,,,K,2014,w,weiss
4275,126431,31-40,w,9,92,Labrador Retriever,,,,I,2014,w,braun
4276,126437,41-50,w,5,52,Mischling klein,,,,K,2015,w,braun
4277,126442,41-50,m,9,92,Grosser Schweizer Sennenhund,,,,I,2016,w,tricolor
4278,126442,41-50,m,9,92,Appenzeller Sennenhund,Mischling,,,I,2015,w,tricolor
4279,126448,61-70,m,11,115,Grosspudel,,,,I,2015,m,schwarz
4280,126451,21-30,w,5,52,Mops,,,,K,2011,m,beige/schwarz
4281,126453,31-40,w,2,23,Parson Russell Terrier,,,,K,2015,w,tricolor
4282,126454,41-50,m,5,52,Parson Russell Terrier,,,,K,2014,m,weiss/rot
4283,126455,61-70,w,11,119,Yorkshire Terrier,,,,K,2015,w,choco
4284,126462,31-40,m,9,91,Französische Bulldogge,,,,K,2015,w,weiss
4285,126477,51-60,w,7,72,Grosser Schweizer Sennenhund,,,,I,2015,w,schwarz/braun/weiss
4286,126482,31-40,m,12,121,Continental Bulldog,,,,I,2017,w,weiss/braun
4287,126482,31-40,m,12,121,Labrador Retriever,,,,I,2005,w,schwarz
4288,126491,81-90,w,2,21,Malteser,,,,K,2008,m,weiss
4289,126492,41-50,w,11,119,Chihuahua,,,,K,2007,w,schwarz
4290,126534,51-60,w,8,82,Zwergpudel,,,,K,2015,w,schwarz
4291,126540,51-60,m,4,42,English Cocker Spaniel,,,,K,2009,m,braun schimmel
4292,126597,61-70,m,4,42,Jack Russel Terrier,,Wolfspitz,,K,2014,m,hellbraun/weiss
4293,126601,51-60,w,12,123,Malteser,,,,K,2015,m,weiss
4294,126607,51-60,m,11,115,Mexikanischer Nackthund,,,,K,2012,w,schwarz
4295,126673,51-60,m,12,121,Spitz,Mischling,,,K,2011,w,creme
4296,126685,31-40,w,9,92,Barbet,,,,I,2015,m,schwarz
4297,126732,51-60,w,3,31,Australien Kelpie,,,,I,2015,w,braun
4298,126735,51-60,m,8,82,Bernhardiner,,,,I,2016,m,weiss/rot
4299,126746,51-60,w,11,111,Yorkshire Terrier,,,,K,2009,m,blue/tan
4300,126747,31-40,w,2,21,Boxer,Mischling,,,I,2008,m,braun
4301,126768,51-60,w,6,61,Terrier,Mischling,,,K,2008,m,black/tan
4302,126868,41-50,m,10,101,Kooikerhondje,,,,K,2010,m,rot/weiss
4303,126873,31-40,w,2,23,Pinscher,,,,K,2009,w,braun
4304,126901,41-50,w,7,72,Flat Coated Retriever,,,,I,2018,w,schwarz
4305,126910,31-40,w,3,31,Rehpinscher,,,,K,2008,m,schwarz/braun
4306,126911,31-40,w,4,44,Boston Terrier,,,,K,2014,m,braun gestromt
4307,126932,21-30,m,9,91,Chihuahua,,Pinscher,,K,2014,m,schwarz
4308,126947,31-40,w,11,119,Chinese Crested Powderpuff,,,,K,2010,m,weiss
4309,126970,41-50,w,2,24,Pudel,,American Cocker Spaniel,,K,1971,w,schwarz
4310,126972,61-70,w,11,119,Yorkshire Terrier,,,,K,2018,m,black/tan
4311,126977,61-70,w,9,91,Biewer Yorkshire Terrier,,,,K,2017,w,tricolor
4312,127002,61-70,w,3,33,Saluki,,,,I,2015,w,creme
4313,127014,41-50,m,11,119,Pudel,,,,K,2010,m,beige
4314,127017,71-80,w,3,33,Foxterrier,,,,K,2015,w,tricolor
4315,127018,31-40,w,4,44,Chihuahua,,,,K,2010,w,weiss
4316,127026,31-40,w,12,122,Yorkshire Terrier,,,,K,2015,m,schwarz/braun
4317,127028,41-50,w,4,42,Malteser,,,,K,2018,m,weiss
4318,127031,41-50,m,10,101,Deutscher Schäfer,,,,I,2009,m,schwarz/braun
4319,127040,41-50,w,11,119,Chihuahua,,,,K,2007,w,braun
4320,127048,41-50,w,12,121,Chihuahua,,,,K,2007,w,beige/braun
4321,127064,51-60,w,12,121,Bichon frisé,,,,K,2015,w,weiss
4322,127070,41-50,w,11,119,Lagotto Romagnolo,,,,I,2017,w,weiss
4323,127077,71-80,w,6,63,Akita,,,,I,2012,w,sable
4324,127078,21-30,m,10,101,Chihuahua,,,,K,2006,w,braun
4325,127106,51-60,w,12,123,Yorkshire Terrier,,,,K,2014,m,braun/grau
4326,127121,51-60,m,11,115,Zwergspitz,,Pomeranian,,K,2015,w,weiss
4327,127126,71-80,w,12,122,Cocker Spaniel,,,,K,2009,w,zobel
4328,127129,51-60,w,6,61,Labrador Retriever,,,,I,2006,w,schwarz
4329,127153,21-30,w,9,92,Continental Bulldog,,,,I,2010,w,braun/weiss
4330,127166,71-80,w,4,44,Beagle,,,,K,2007,w,tricolor
4331,127167,61-70,w,1,11,Russischer schwarzer Terrier,,,,I,2013,w,schwarz
4332,127185,41-50,m,2,24,Chow Chow,Mischling,,,I,2008,m,schwarz
4333,127197,31-40,w,10,101,Mops,,,,K,2010,w,schwarz
4334,127216,41-50,w,5,51,Mischling gross,,,,I,2006,w,braun
4335,127224,61-70,w,6,63,Malteser,,,,K,2007,w,weiss
4336,127226,71-80,m,6,61,Scottish Terrier,,,,K,2006,w,gelb
4337,127255,41-50,w,9,92,Pinscher,,,,K,2008,w,schwarz/braun
4338,127258,21-30,w,3,31,Golden Retriever,,,,I,2013,m,golden
4339,127284,51-60,w,7,72,Französische Bulldogge,,,,K,2015,m,fawn
4340,127285,51-60,w,5,52,Parson Russell Terrier,,,,K,2015,w,braun/weiss
4341,127287,31-40,m,3,31,Weimaraner,,,,I,2015,m,grau
4342,127302,31-40,m,3,31,Dalmatiner,,,,I,2016,m,schwarz/weiss
4343,127303,61-70,m,4,42,Schäfer,Mischling,,,I,2013,w,schwarz
4344,127307,51-60,w,2,24,Chihuahua,,,,K,2008,m,grau
4345,127309,41-50,w,10,101,Zwergpinscher,,,,K,2018,m,schwarz/rot
4346,127312,41-50,w,11,119,Königspudel,,,,I,2013,w,Harlekin
4347,127333,41-50,w,11,119,Mittelspitz,,,,K,2015,m,rot/braun/weiss
4348,127335,71-80,m,6,63,Mops,,,,K,2008,m,beige
4349,127337,51-60,w,12,122,Yorkshire Terrier,,,,K,2015,m,schwarz/braun
4350,127338,31-40,w,11,111,Yorkshire Terrier,,,,K,2006,w,black/tan
4351,127340,51-60,w,8,83,Mischling klein,,,,K,2014,w,schwarz
4352,127343,41-50,w,12,123,Bichon,,,,K,2013,w,weiss
4353,127346,61-70,w,7,74,Lagotto Romagnolo,,,,I,2009,w,beige/braun
4354,127348,41-50,m,8,82,Gordon Setter,,,,I,2016,m,black/tan
4355,127359,71-80,m,2,24,Grosspudel,,,,I,2010,w,schwarz
4356,127389,21-30,w,11,115,Labrador Retriever,,,,I,2010,w,choco
4357,127392,41-50,m,9,92,Jack Russel Terrier,,,,K,2010,w,tricolor
4358,127397,51-60,w,2,21,Labrador Retriever,,,,I,2015,m,schwarz
4359,127401,41-50,w,9,92,Labrador,,,,I,2010,m,blondfarben
4360,127401,41-50,w,9,92,Mischling gross,,,,I,2010,m,schwarz/braun/weiss
4361,127405,51-60,m,10,101,Dachshund,,,,K,2007,m,black/tan
4362,127410,71-80,m,4,42,Dachshund,Mischling,,,K,2009,m,braun
4363,127413,41-50,w,12,123,Malteser,,,,K,2015,w,weiss
4364,127426,61-70,w,6,63,Prager Rattler,,,,K,2008,w,black/tan
4365,127437,61-70,w,10,102,English Springer Spaniel,,,,I,2015,w,schwarz/weiss
4366,127439,51-60,w,1,11,Malteser,,,,K,2014,m,weiss
4367,127451,61-70,m,8,83,Labrador Retriever,,,,I,2016,m,choco
4368,127451,61-70,m,8,83,Labrador Retriever,,,,I,2015,m,choco
4369,127458,81-90,w,3,34,Australian Cattle Dog,,,,I,2009,m,blue
4370,127467,61-70,m,11,119,Malteser,,,,K,2015,w,weiss
4371,127486,31-40,w,4,42,Vizsla,,,,I,2013,m,rot
4372,127518,41-50,w,10,101,Französische Bulldogge,,,,K,2010,w,gestromt
4373,127530,81-90,w,9,91,Pudel,,,,K,2008,w,weiss
4374,127532,51-60,w,4,44,Malteser,,,,K,2015,m,weiss
4375,127533,41-50,w,3,31,Shiba Inu,,,,K,2005,m,rot
4376,127539,41-50,m,2,24,Parson Jack Russell Terrier,,,,K,2007,m,weiss/braun
4377,127541,31-40,w,9,92,Parson Russell Terrier,,,,K,2010,m,braun/weiss
4378,127551,31-40,m,4,44,Podenco,,,,I,2015,w,weiss/braun
4379,127554,41-50,w,6,63,Zwergpudel,,,,K,2016,w,Harlekin
4380,127555,41-50,w,3,34,Pudel,,,,K,2009,w,apricot
4381,127569,71-80,w,5,51,Bolonka Zwetna,,,,K,2015,m,schwarz/weiss
4382,127647,31-40,w,9,92,Mischling gross,,,,I,2012,m,weiss/schwarz
4383,127656,41-50,w,7,72,Toypudel,,,,K,2009,m,schwarz
4384,127656,41-50,w,7,72,Toypudel,,,,K,2009,m,schwarz
4385,127658,31-40,w,6,61,Mischling gross,,,,I,2009,w,schwarz/weiss
4386,127660,51-60,w,4,44,Perro de Agua Espanol,Mischling,,,I,2014,m,schwarz/weiss
4387,127661,41-50,m,7,73,Jack Russel Terrier,,,,K,2006,m,tricolor
4388,127663,41-50,w,11,119,Malteser,,,,K,2015,w,weiss
4389,127666,51-60,m,2,21,Mischling gross,,,,I,2008,w,schwarz/grau/weiss
4390,127667,51-60,w,12,121,Zwergspitz,,,,K,2013,m,hellbraun
4391,127687,51-60,w,12,121,Scottish Terrier,Mischling,,,K,2007,w,schwarz
4392,127691,51-60,w,9,92,Pomeranian,,,,K,2016,w,weiss
4393,127699,31-40,m,7,72,Labrador Retriever,Mischling,,,I,2018,w,blond/weiss
4394,127701,41-50,m,12,123,Shih Tzu,,,,K,2015,w,braun/weiss
4395,127705,71-80,w,11,119,Cairn Terrier,Mischling,,,K,2008,w,creme
4396,127707,61-70,m,11,115,Parson Jack Russell Terrier,,,,K,2009,w,weiss/rot
4397,127709,51-60,w,11,115,Chihuahua,,,,K,2009,w,rot/beige
4398,127710,61-70,w,9,91,Berner Sennenhund,,,,I,2015,w,tricolor
4399,127732,31-40,m,10,102,Labrador Retriever,,Bordeauxdogge,,I,2013,m,braun/weiss
4400,127737,41-50,w,11,111,Cocker Spaniel,Mischling,,,K,2010,m,schwarz/braun/weiss
4401,127738,21-30,w,10,101,Zwergpudel,,,,K,2007,w,harlekin
4402,127749,41-50,w,6,61,Shih Tzu,,,,K,2007,m,gold/weiss
4403,127758,41-50,w,9,92,Malteser,,,,K,2009,m,weiss
4404,127761,21-30,w,9,91,Mops,,,,K,2015,m,braun/schwarz
4405,127762,31-40,m,2,21,Yorkshire Terrier,,,,K,2009,m,braun/schwarz
4406,127763,41-50,m,4,44,Miniature Bull Terrier,,,,K,2015,m,weiss
4407,127767,41-50,w,12,122,Chihuahua,,,,K,2009,m,braun
4408,127768,61-70,w,9,91,Pekingese,,,,K,2015,w,hellbraun
4409,127804,41-50,m,7,73,Labrador Retriever,,Golden Retriever,,I,2019,m,schwarz
4410,127805,71-80,w,6,61,Chihuahua,,,,K,2007,w,weiss/braun
4411,127809,71-80,w,7,72,Mops,,,,K,2015,m,schwarz
4412,127819,31-40,w,11,111,Chihuahua,,,,K,2009,w,schwarz/beige
4413,127823,41-50,w,6,61,Manchester Terrier,,,,K,2015,w,schwarz/grau
4414,127843,61-70,m,8,82,Cairn Terrier,,,,K,2009,w,rot/braun
4415,127845,51-60,w,7,74,Bolonka Zwetna,,,,K,2015,w,braun
4416,127849,41-50,w,1,11,Border Collie,,,,I,2018,w,schwarz
4417,127853,31-40,w,7,72,Yorkshire Terrier,,,,K,2009,w,schwarz/braun/grau
4418,127861,31-40,m,7,74,Mischling klein,,,,K,2018,w,tricolor
4419,127875,61-70,w,10,101,Labrador Retriever,,,,I,2015,w,schwarz
4420,127876,41-50,w,11,115,Bergamasker,,Australian Shepherd,,I,2009,w,braun/schwarz/grau
4421,127879,31-40,w,12,122,Mischling klein,,,,K,2010,w,braun
4422,127881,31-40,w,12,123,Chihuahua,,,,K,2009,w,weiss
4423,127882,31-40,w,11,111,Chihuahua,,,,K,2015,m,weiss/braun
4424,127885,41-50,w,9,92,Pinscher,,,,K,2014,m,braun
4425,127897,21-30,w,7,72,Mischling klein,,,,K,2011,w,weiss
4426,127902,41-50,w,2,24,Mittelpudel,,,,K,2015,m,black/tan
4427,127921,31-40,w,12,122,Französische Bulldogge,,,,K,2015,w,schwarz/weiss
4428,127921,31-40,w,12,122,Französische Bulldogge,,,,K,2017,m,weiss/braun
4429,127923,41-50,w,7,74,Labrador Retriever,,,,I,2015,w,choco
4430,127936,21-30,w,8,82,Mischling klein,,,,K,2018,w,braun/schwarz
4431,127936,21-30,w,8,82,Cocker Spaniel,,Chihuahua,,K,2015,m,weiss/schwarz
4432,127943,41-50,m,9,91,Podenco Ibicenco,,,,I,2005,w,weiss
4433,127960,41-50,w,12,123,Shiba Inu,,,,K,2016,m,rot
4434,127964,41-50,w,3,33,Havaneser,,,,K,2015,m,zobel
4435,127981,71-80,w,11,115,Jack Russel Terrier,,,,K,2011,m,tricolor
4436,127986,31-40,w,11,119,Labrador,,Pudel,,I,2015,m,schwarz
4437,128035,51-60,w,9,91,Appenzeller,Mischling,,,I,2015,w,tricolor
4438,128036,41-50,m,7,74,Drentse Patrijshond (Drentscher Hühnerhund),,,,I,2015,m,weiss/braun
4439,128038,51-60,w,3,31,Flat Coated Retriever,,Bergamasker,,I,2009,w,schwarz/weiss
4440,128044,31-40,w,2,23,Malteser,,,,K,2016,w,weiss
4441,128044,31-40,w,2,23,Malteser,,,,K,2015,m,weiss
4442,128049,61-70,w,4,44,Beagle,,,,K,2009,w,tricolor
4443,128052,31-40,m,4,42,Drentse Patrijshond (Drentscher Hühnerhund),,,,I,2015,w,braun/weiss
4444,128067,51-60,w,7,72,Labrador Retriever,,,,I,2016,m,braun
4445,128097,51-60,m,7,74,Kooikerhondje,,Appenzeller Sennenhund,,I,2015,w,weiss/braun
4446,128098,41-50,w,3,34,Malteser,,,,K,2015,m,weiss
4447,128099,31-40,w,2,24,Rhodesian Ridgeback,,,,I,2015,m,red-wheaten
4448,128101,71-80,w,4,44,Pinscher,,,,K,2005,m,braun
4449,128103,61-70,w,11,111,Golden Retriever,,,,I,2006,m,golden
4450,128114,31-40,w,6,61,Jack Russel Terrier,,,,K,2004,w,tricolor
4451,128116,41-50,w,7,74,Podenco,Mischling,,,I,2013,m,beige
4452,128120,31-40,m,12,121,Miniature Bull Terrier,,,,K,2015,w,schwarz/weiss
4453,128134,31-40,w,10,102,Chihuahua,,,,K,2009,w,tricolor
4454,128154,41-50,m,5,51,Mischling gross,,,,I,2015,w,braun/rot/weiss
4455,128156,31-40,w,2,21,Chihuahua,,,,K,2014,w,rot/weiss
4456,128163,51-60,w,8,83,Bolonka Zwetna,,,,K,2015,w,schwarz/beige
4457,128166,31-40,w,9,92,Sheltie,,,,K,2009,w,tricolor
4458,128170,41-50,w,5,51,Shih Tzu,,,,K,2015,m,weiss/braun
4459,128186,31-40,m,6,61,Mischling klein,,,,K,2005,m,weiss/braun
4460,128238,51-60,w,10,101,Bergamasker,,Hovawart,,I,2015,w,schwarz/braun
4461,128240,31-40,w,6,61,Mischling gross,,,,I,2013,w,braun
4462,128258,41-50,m,12,122,Chihuahua,,Pinscher,,K,2015,m,schwarz/braun
4463,128271,31-40,w,11,115,Malteser,,Yorkshire Terrier,,K,2009,m,schwarz/beige
4464,128309,41-50,w,7,71,Beagle,,,,K,2015,m,tricolor
4465,128311,31-40,m,11,119,Zwergspitz,,Pomeranian,,K,2015,w,orange
4466,128319,21-30,w,12,122,Französische Bulldogge,,,,K,2015,w,schwarz/weiss
4467,128321,41-50,w,9,91,English Cocker Spaniel,,,,K,2015,w,rot
4468,128322,51-60,m,7,73,Englische Bulldogge,,,,I,2015,w,hellbraun
4469,128344,41-50,w,6,63,Zwergschnauzer,Mischling,,,K,2015,m,schwarz/weiss
4470,128345,31-40,m,7,74,Terrier,Mischling,,,K,2012,w,braun/schwarz
4471,128363,51-60,m,7,71,Cavalier King Charles Spaniel,,,,K,2015,m,weiss/rot
4472,128370,21-30,w,6,63,Malteser,,,,K,2008,m,weiss
4473,128405,21-30,w,9,92,Parson Russell Terrier,,,,K,2015,m,weiss/schwarz
4474,128406,41-50,w,7,74,Wäller,,,,I,2015,w,fauve
4475,128407,61-70,w,12,123,Pinscher,,,,K,2015,w,schwarz/braun
4476,128412,41-50,m,9,91,Zwergschnauzer,,,,K,2018,m,schwarz
4477,128414,31-40,w,5,52,Mops,,,,K,2015,m,apricot
4478,128416,41-50,w,9,92,Chihuahua,,,,K,2009,w,hellbraun
4479,128442,21-30,m,9,92,Jack Russel Terrier,,,,K,2014,m,weiss/braun
4480,128445,41-50,w,10,101,Grosspudel,,,,I,2015,m,silber
